rodada,apelido,atleta_id,posicao_id,clube_id,entrou_em_campo,pontuacao,CA,DS,FC,FS,PI,FD,I,FF,FT,SG,A,DE,GS,G,DP,PC,PP,CV,PS,GC,clube_nome,posicao_nome,posicao_abreviacao
10,Bruninho,101716,4,286,True,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
10,Marrony,101717,5,282,True,-1.6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
10,Matheuzinho,101727,2,262,True,1.3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
10,Diego,101728,3,276,True,4.7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Zagueiro,zag
10,Fabinho,101729,5,315,True,2.0,0,1,2,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
10,Xavier,102067,4,264,True,0.3,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
10,Marquinhos,102292,5,264,True,1.9,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Atacante,ata
10,Mikael,102299,5,292,True,1.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
10,Caio Paulista,102318,5,266,True,-0.1,0,1,7,2,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
10,Kelvyn,102464,2,354,True,4.7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ceará,Lateral,lat
10,Helinho,102598,5,280,True,3.3,0,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Atacante,ata
10,Matheus Teixeira,102907,1,265,True,8.0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,Bahia,Goleiro,gol
10,Luan,102909,4,276,True,3.3,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
10,Lucas Ribeiro,103088,3,285,True,0.1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
10,Éderson,103099,4,356,True,17.3,1,5,0,2,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Fortaleza,Meia,mei
10,Eric Ramires,103295,4,280,True,-0.8,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Meia,mei
10,Ignácio,103523,3,315,True,1.9,0,3,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Zagueiro,zag
10,Jadsom Silva,103695,4,280,True,2.1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Meia,mei
10,Bruno Méndez,103700,3,285,True,5.2,0,6,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
10,Gabriel Menino,103767,4,275,True,7.5,1,2,2,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Palmeiras,Meia,mei
10,Hernán Crespo,103912,6,276,True,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Técnico,tec
10,Sabino,104075,3,292,True,3.9,0,2,0,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Zagueiro,zag
10,Cléber,104125,5,354,True,-1.9,1,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
10,João Victor,104250,3,264,True,9.9,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Corinthians,Zagueiro,zag
10,João Lucas,104257,2,1371,True,2.5,0,3,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Lateral,lat
10,Vitor Mendes,104401,3,286,True,-0.8,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Zagueiro,zag
10,Rick,104459,5,354,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
10,Camilo,104519,4,1371,True,1.6,0,2,3,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
10,Weverton,104625,2,280,True,0.0,1,3,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Lateral,lat
10,Juan Vojvoda,104754,6,356,True,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Técnico,tec
10,Patrick de Lucca,105294,4,265,True,0.8,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
10,Maurício,105647,4,285,True,0.1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
10,Wesley,105811,5,275,True,1.8,0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Atacante,ata
10,Pedro Henrique,105840,3,285,True,3.8,0,3,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
10,Geovane,105889,4,327,True,-0.4,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
10,Johnny,106002,4,285,True,2.3,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
10,Sylvinho,106047,6,264,True,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Técnico,tec
10,Realpe,106299,3,280,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Zagueiro,zag
10,Léo Pereira,106681,5,284,True,2.7,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
10,Carlos Alberto,106704,5,327,True,0.7,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
10,Rodrigo Nestor,106822,4,276,True,0.3,0,2,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
10,Welington ,106824,2,276,True,11.0,0,4,0,2,15,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
10,Danilo Gomes,106826,5,1371,True,0.3,0,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
10,Talles,106830,4,276,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
10,Gomes,107109,4,262,True,0.2,1,2,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
10,Natan,107110,3,280,True,3.6,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Zagueiro,zag
10,Rodrigo Muniz,107112,5,262,True,3.4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
10,Patrick de Paula,107172,4,275,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
10,Danilo,107231,4,275,True,0.9,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
10,André,107498,4,266,True,3.8,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
10,Victor Bobsin,107501,4,284,True,1.6,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
10,Praxedes,107744,4,280,True,11.9,0,4,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bragantino,Meia,mei
10,Caio Vidal,107745,5,285,True,2.8,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
10,Vanderson,107750,2,284,True,-2.5,1,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Lateral,lat
10,Gabriel Lacerda,108176,3,354,True,7.0,0,2,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ceará,Zagueiro,zag
10,Foguinho,108329,4,315,True,2.8,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
10,Luiz Henrique,109282,5,266,True,11.3,0,8,0,4,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
10,Martinelli,109573,4,266,True,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
10,Igor Torres,110303,5,356,True,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fortaleza,Atacante,ata
10,Abel Ferreira,110506,6,275,True,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Técnico,tec
10,Palacios,110568,5,285,True,1.1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
10,Gabriel Teixeira,110760,4,266,True,4.6,0,2,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
10,João Paulo,111281,1,315,True,3.5,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Chapecoense,Goleiro,gol
10,Marcos Vinicios,111333,5,286,True,0.9,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Atacante,ata
10,Vitinho,111406,4,264,True,6.8,0,4,2,3,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
10,António Oliveira,111578,6,293,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Técnico,tec
10,Adson,111682,4,264,True,0.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
10,Lucão,111695,5,373,True,0.7,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
10,Ricardinho,111813,5,284,True,2.2,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
10,Paulo Victor ,112141,2,285,True,0.4,1,3,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Lateral,lat
10,Guto Ferreira,37245,6,354,True,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Técnico,tec
10,Jô,38138,5,264,True,8.2,0,1,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Corinthians,Atacante,ata
10,Rafinha,38144,2,284,True,-1.2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Lateral,lat
10,Fred,38162,5,266,True,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
10,Fábio Santos,38229,2,264,True,6.2,0,1,0,1,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Corinthians,Lateral,lat
10,Thiago Neves,38277,4,292,True,2.1,0,2,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Meia,mei
10,Diego Alves,38509,1,262,True,2.0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,Flamengo,Goleiro,gol
10,Felipe Melo,38545,4,275,True,1.9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
10,Elton,38588,5,1371,True,1.8,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
10,Filipe Luís,38750,2,262,True,-0.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
10,Mariano,38877,2,282,True,6.9,0,3,0,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Atlético-MG,Lateral,lat
10,Nenê,38913,4,266,True,0.9,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Meia,mei
10,Daniel Alves,38939,2,276,True,10.4,0,6,1,1,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
10,Hulk,39148,5,282,True,0.5,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
10,Vagner Mancini,39850,6,327,True,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Técnico,tec
10,Felipe Santana,42140,3,315,True,0.0,0,0,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Zagueiro,zag
10,Egídio,42145,2,266,True,4.9,0,1,1,0,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Fluminense,Lateral,lat
10,Cássio,42234,1,264,True,10.0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,Corinthians,Goleiro,gol
10,Cuca,42411,6,282,True,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Técnico,tec
10,Fagner,42500,2,264,True,6.1,0,2,1,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Corinthians,Lateral,lat
10,Titi,50353,3,356,True,5.3,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fortaleza,Zagueiro,zag
10,Eduardo,50645,2,327,True,2.4,0,3,2,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Lateral,lat
10,Walter,51413,1,1371,True,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cuiabá,Goleiro,gol
10,Réver,52253,3,282,True,-0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
10,Ytalo,53148,5,280,True,1.7,1,2,1,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Atacante,ata
10,Felipe Azevedo,60825,5,327,True,0.8,0,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
10,Uendel,60852,2,1371,True,-0.5,0,2,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Lateral,lat
10,Jael,60859,5,354,True,-0.8,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Atacante,ata
10,Rodriguinho,61033,4,265,True,1.1,0,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
10,Lucca,61149,5,266,True,0.3,1,2,4,1,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Atacante,ata
10,Gilberto,61188,5,265,True,3.6,0,2,2,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
10,Douglas Costa,62020,5,284,True,2.4,0,1,3,1,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
10,Edimar,62024,2,280,True,-0.6,1,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Lateral,lat
10,William Matheus,62130,2,286,True,-0.1,0,0,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
10,Alan Ruschel,63110,2,327,True,1.1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Lateral,lat
10,Paulão,63172,3,1371,True,-2.3,1,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Zagueiro,zag
10,Carlinhos,63194,2,356,True,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fortaleza,Lateral,lat
10,André,68690,5,292,True,1.1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
10,Nino Paraíba,68808,2,265,True,5.2,0,2,2,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bahia,Lateral,lat
10,Ricardinho,68832,4,292,True,0.1,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Meia,mei
10,Diego Souza,68911,5,284,True,1.6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
10,Gil,68923,3,264,True,6.8,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Corinthians,Zagueiro,zag
10,Marcelo Carné,69054,1,286,True,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Juventude,Goleiro,gol
10,Anselmo Ramon,69214,5,315,True,-0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
10,Isla,69345,2,262,True,0.8,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
10,Alan Santos,70132,4,315,True,0.4,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
10,Jorginho,70323,6,1371,True,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Técnico,tec
10,Eduardo Sasha,70360,5,282,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
10,Marllon,70666,3,1371,True,-1.2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Zagueiro,zag
10,Joao Rojas,70784,5,276,True,-1.3,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Atacante,ata
10,Diogo Barbosa,70916,2,284,True,-0.2,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Lateral,lat
10,Wescley,70925,4,286,True,-3.1,1,0,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
10,Felipe Baxola,71113,4,315,True,1.0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
10,Vina,71162,4,354,True,-2.5,1,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
10,Jenison,71505,5,1371,True,8.4,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cuiabá,Atacante,ata
10,Fernando Miguel,71571,1,373,True,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Atlético-GO,Goleiro,gol
10,João Paulo,71602,2,327,True,0.8,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Lateral,lat
10,Gustavo Gómez,71684,3,275,True,6.6,0,2,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Palmeiras,Zagueiro,zag
10,Óscar Ruíz,71691,4,265,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
10,Elton,71719,4,286,True,-0.7,0,0,5,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
10,Thiago Galhardo,71844,5,285,True,1.4,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
10,Juninho Valoura,71937,4,327,True,2.0,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
10,Uillian Correia,72007,4,1371,True,-1.0,0,1,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
10,Tiago Volpi,72018,1,276,True,7.0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,São Paulo,Goleiro,gol
10,Jailson,72290,1,275,True,10.0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,Palmeiras,Goleiro,gol
10,Everson,72294,1,282,True,6.0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,Atlético-MG,Goleiro,gol
10,Rodrigo Lindoso,72362,4,285,True,-1.6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
10,Felipe Alves,72372,1,356,True,8.0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,Fortaleza,Goleiro,gol
10,Fernando Diniz,72391,6,277,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Técnico,tec
10,Matheus Cavichioli,72580,1,327,True,-2.0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,América-MG,Goleiro,gol
10,Samuel Xavier,73384,2,266,True,6.1,0,3,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fluminense,Lateral,lat
10,Luccas Claro,73465,3,266,True,5.1,0,1,3,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fluminense,Zagueiro,zag
10,Bruno Alves,73620,3,276,True,8.0,1,4,1,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Zagueiro,zag
10,Diego Aguirre,73766,6,285,True,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Técnico,tec
10,Rodrigo Caio,73800,3,262,True,7.1,0,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Zagueiro,zag
10,Geuvânio,73896,5,315,True,-0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
10,Dado Cavalcanti,73975,6,265,True,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Técnico,tec
10,Auremir,77570,4,1371,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
10,Eduardo Barroca,77774,6,373,True,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Técnico,tec
10,Renê,78445,2,262,True,6.4,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
10,Willian Arão,78478,3,262,True,12.7,0,5,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flamengo,Zagueiro,zag
10,Jonathan Cafu,78580,5,1371,True,1.9,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
10,Gabriel,78605,4,264,True,7.2,0,2,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
10,Richard,78851,1,354,True,10.5,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,Ceará,Goleiro,gol
10,Marcão Silva,78856,4,292,True,8.4,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sport,Meia,mei
10,Rodrigo Dourado,78865,4,285,True,3.4,0,3,4,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
10,Roger Machado ,79437,6,266,True,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Técnico,tec
10,Zé Roberto,80076,5,373,True,-2.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
10,Jadson,80129,4,286,True,3.6,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Meia,mei
10,Yago Pikachu,80196,4,356,True,7.0,0,0,1,2,10,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Fortaleza,Meia,mei
10,Ezequiel ,80318,2,315,True,-0.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Lateral,lat
10,Michel,80664,2,286,True,-0.1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,Lateral,lat
