rodada,apelido,atleta_id,posicao_id,clube_id,entrou_em_campo,pontuacao,CA,DS,FC,FS,PI,FD,I,FF,FT,SG,A,DE,GS,G,DP,PC,PP,CV,PS,GC,clube_nome,posicao_nome,posicao_abreviacao
14,Cléber,104125,5,354,True,8.2,0,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Ceará,Atacante,ata
14,João Victor,104250,3,264,True,3.4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Zagueiro,zag
14,João Lucas,104257,2,1371,True,6.1,0,2,1,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cuiabá,Lateral,lat
14,Rick,104459,5,354,True,12.0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Ceará,Atacante,ata
14,Christian,104502,4,293,True,-2.3,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
14,Camilo,104519,4,1371,True,4.2,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
14,Vinícius Zanocelo,104521,4,277,True,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Meia,mei
14,Darlan,104593,4,284,True,-1.3,0,1,3,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
14,Juan Vojvoda,104754,6,356,True,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Técnico,tec
14,Wagner Leonardo,104994,3,277,True,6.5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Santos,Zagueiro,zag
14,Bruno Marques,105111,5,277,True,-1.1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
14,Fabrício,105171,5,327,True,6.9,0,2,3,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
14,Khellven ,105175,2,293,True,-0.6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Lateral,lat
14,Bento,105208,1,293,True,-1.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Athlético-PR,Goleiro,gol
14,Patrick de Lucca,105294,4,265,True,0.4,1,1,2,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
14,Roni,105585,4,264,True,-3.6,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
14,Maurício,105647,4,285,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
14,Wesley,105811,5,275,True,4.5,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Atacante,ata
14,Geovane,105889,4,327,True,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
14,Sylvinho,106047,6,264,True,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Técnico,tec
14,Ewerthon,106082,2,292,True,4.8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sport,Lateral,lat
14,Léo Pereira,106681,5,284,True,3.5,0,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
14,Léo Chú,106820,5,284,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
14,Rodrigo Nestor,106822,4,276,True,-1.8,1,2,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
14,Talles,106830,4,276,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Meia,mei
14,Luciano Juba,107093,2,292,True,3.1,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sport,Lateral,lat
14,Natan,107110,3,280,True,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bragantino,Zagueiro,zag
14,Patrick de Paula,107172,4,275,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
14,Danilo,107231,4,275,True,-0.1,1,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
14,Victor Bobsin,107501,4,284,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Meia,mei
14,Praxedes,107744,4,280,True,11.9,0,3,2,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bragantino,Meia,mei
14,Caio Vidal,107745,5,285,True,2.3,0,0,1,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
14,Vanderson,107750,2,284,True,4.6,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Lateral,lat
14,Gabriel Lacerda,108176,3,354,True,2.9,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ceará,Zagueiro,zag
14,Foguinho,108329,4,315,True,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
14,Calebe,109461,4,282,True,1.9,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Meia,mei
14,Marcos Leonardo,109497,5,277,True,4.3,0,2,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Atacante,ata
14,Renan,109963,3,275,True,5.8,0,3,3,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Palmeiras,Zagueiro,zag
14,Igor Torres,110303,5,356,True,1.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Atacante,ata
14,Abel Ferreira,110506,6,275,True,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Técnico,tec
14,Palacios,110568,5,285,True,3.1,0,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
14,Gabriel Pirani,110607,4,277,True,1.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Meia,mei
14,Vinícius Mello,110687,5,285,True,-1.6,0,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
14,Ronald,110916,5,373,True,-0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
14,Ronaldo César,111136,5,265,True,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
14,João Paulo,111281,1,315,True,3.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Chapecoense,Goleiro,gol
14,Vitinho,111406,4,264,True,9.3,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Corinthians,Meia,mei
14,António Oliveira,111578,6,293,True,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Técnico,tec
14,Kaiky,111637,3,277,True,7.3,0,3,4,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Santos,Zagueiro,zag
14,Adson,111682,4,264,True,2.8,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
14,Lucão,111695,5,373,True,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Atacante,ata
14,Ricardinho,111813,5,284,True,0.0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Atacante,ata
14,Paulo Victor ,112141,2,285,True,4.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Internacional,Lateral,lat
14,Gabriel Chapecó,112616,1,284,True,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Grêmio,Goleiro,gol
14,Marquinhos,113158,5,276,True,-0.8,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Atacante,ata
14,Guto Ferreira,37245,6,354,True,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Técnico,tec
14,Jô,38138,5,264,True,1.8,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Atacante,ata
14,Miranda,38141,3,276,True,3.2,1,2,3,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Zagueiro,zag
14,Fábio Santos,38229,2,264,True,-0.8,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Lateral,lat
14,Wellington Paulista,38279,5,356,True,1.2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Atacante,ata
14,Jadson,38315,4,293,True,0.3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
14,Thiago Heleno,38394,3,293,True,1.7,1,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Zagueiro,zag
14,Diego Alves,38509,1,262,True,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Flamengo,Goleiro,gol
14,Felipe Melo,38545,4,275,True,1.6,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Meia,mei
14,Filipe Luís,38750,2,262,True,3.5,0,5,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
14,Mariano,38877,2,282,True,6.8,1,5,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Lateral,lat
14,Diego,38909,4,262,True,-0.5,0,1,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Meia,mei
14,Vagner Mancini,39850,6,327,True,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Técnico,tec
14,Renato Gaúcho,41929,6,262,True,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Técnico,tec
14,Willian,42116,5,275,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,Atacante,ata
14,Cássio,42234,1,264,True,1.0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,Corinthians,Goleiro,gol
14,Cuca,42411,6,282,True,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Técnico,tec
14,Fagner,42500,2,264,True,1.6,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Lateral,lat
14,Luiz Felipe Scolari,43618,6,284,True,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Técnico,tec
14,Titi,50353,3,356,True,-1.2,1,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,Zagueiro,zag
14,Kadu,50427,3,315,True,-1.4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Zagueiro,zag
14,Walter,51413,1,1371,True,8.0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,Cuiabá,Goleiro,gol
14,Everton Ribeiro,51772,4,262,True,7.9,0,2,2,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Flamengo,Meia,mei
14,Réver,52253,3,282,True,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Zagueiro,zag
14,Ytalo,53148,5,280,True,0.2,0,0,1,1,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,Atacante,ata
14,Felipe Azevedo,60825,5,327,True,5.3,0,2,1,2,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,América-MG,Atacante,ata
14,Uendel,60852,2,1371,True,4.4,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cuiabá,Lateral,lat
14,Patric,60969,2,327,True,4.4,0,4,1,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Lateral,lat
14,Rodriguinho,61033,4,265,True,1.4,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
14,Gilberto,61188,5,265,True,4.3,0,2,3,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Atacante,ata
14,Edimar,62024,2,280,True,9.8,0,4,1,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Bragantino,Lateral,lat
14,Taison,62114,5,285,True,3.8,0,3,1,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
14,Marcos Rocha,63013,2,275,True,6.6,0,2,0,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Palmeiras,Lateral,lat
14,Alan Ruschel,63110,2,327,True,0.2,0,1,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Lateral,lat
14,Paulão,63172,3,1371,True,2.9,1,0,1,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cuiabá,Zagueiro,zag
14,Edenílson,63289,4,285,True,3.6,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
14,André,68690,5,292,True,0.4,0,0,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sport,Atacante,ata
14,Dodô,68727,2,282,True,10.2,0,4,0,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Lateral,lat
14,Camacho,68770,4,277,True,4.4,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Meia,mei
14,Nino Paraíba,68808,2,265,True,3.0,0,3,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Lateral,lat
14,Gil,68923,3,264,True,1.9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Zagueiro,zag
14,Danilo Fernandes,69051,1,265,True,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,Bahia,Goleiro,gol
14,Vargas,69102,5,282,True,7.3,0,1,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Atlético-MG,Atacante,ata
14,Anselmo Ramon,69214,5,315,True,3.6,0,1,2,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
14,Isla,69345,2,262,True,2.1,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Lateral,lat
14,Jorginho,70323,6,1371,True,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Técnico,tec
14,Eduardo Sasha,70360,5,282,True,1.6,0,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,Atacante,ata
14,Marllon,70666,3,1371,True,6.6,0,1,1,2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Cuiabá,Zagueiro,zag
14,Joao Rojas,70784,5,276,True,0.3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,Atacante,ata
14,Léo Cittadini,70986,4,293,True,0.6,0,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,Meia,mei
14,Felipe Baxola,71113,4,315,True,-0.2,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Meia,mei
14,Vina,71162,4,354,True,0.9,1,2,1,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
14,Jenison,71505,5,1371,True,2.1,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Atacante,ata
14,Weverton,71631,1,275,True,9.5,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,Palmeiras,Goleiro,gol
14,Gustavo Gómez,71684,3,275,True,7.2,0,3,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Palmeiras,Zagueiro,zag
14,Óscar Ruíz,71691,4,265,True,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Meia,mei
14,Juninho Valoura,71937,4,327,True,-0.9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Meia,mei
14,Uillian Correia,72007,4,1371,True,0.6,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
14,Tiago Volpi,72018,1,276,True,9.0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,São Paulo,Goleiro,gol
14,Bruno Cortez,72079,2,284,True,-1.3,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,Lateral,lat
14,Everson,72294,1,282,True,7.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Atlético-MG,Goleiro,gol
14,Felipe Alves,72372,1,356,True,-2.0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,Fortaleza,Goleiro,gol
14,Mike,72389,5,315,True,0.3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
14,Fernando Diniz,72391,6,277,True,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Técnico,tec
14,Matheus Cavichioli,72580,1,327,True,1.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,América-MG,Goleiro,gol
14,Maurício Kozlinski,72595,1,373,True,3.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,Atlético-GO,Goleiro,gol
14,Diego Aguirre,73766,6,285,True,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Técnico,tec
14,Geuvânio,73896,5,315,True,1.0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Chapecoense,Atacante,ata
14,Dado Cavalcanti,73975,6,265,True,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahia,Técnico,tec
14,Paolo Guerrero,75295,5,285,True,-0.8,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Atacante,ata
14,Jorginho,77544,4,354,True,0.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ceará,Meia,mei
14,Auremir,77570,4,1371,True,-0.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
14,Eduardo Barroca,77774,6,373,True,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Técnico,tec
14,Madson,78077,2,277,True,6.6,0,1,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Santos,Lateral,lat
14,Gustavo Henrique,78248,3,262,True,8.8,0,0,1,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Flamengo,Zagueiro,zag
14,Vitinho,78435,5,262,True,-0.3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Atacante,ata
14,Willian Arão,78478,3,262,True,2.3,0,2,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,Zagueiro,zag
14,Arnaldo,78497,2,373,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,Lateral,lat
14,Jean Mota,78548,4,277,True,6.7,0,4,1,4,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santos,Meia,mei
14,Gabriel,78605,4,264,True,2.1,0,2,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,Meia,mei
14,Reinaldo,78850,2,276,True,6.8,0,2,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,São Paulo,Lateral,lat
14,Richard,78851,1,354,True,6.0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,Ceará,Goleiro,gol
14,Rodrigo Dourado,78865,4,285,True,5.7,0,5,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,Meia,mei
14,Rafael Gava,78867,4,1371,True,3.6,0,1,1,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cuiabá,Meia,mei
14,Luiz Felipe,79035,3,277,True,3.6,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Santos,Zagueiro,zag
14,Víctor Cuesta,79113,3,285,True,6.9,1,4,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Internacional,Zagueiro,zag
14,Ricardo Silva,79334,3,327,True,6.3,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,América-MG,Zagueiro,zag
14,Roger Machado ,79437,6,266,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,Técnico,tec
